CEP,Logradouro,Bairro,Cidade,UF
54580148,RUA PROJETADA TRINTA E SETE (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580152,RUA PROEJATADA TRINTA E OITO (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580282,RUA SEIS (LOT ILHA 2º ETAPA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580278,RUA H UM (LOT ILHA 2º ETAPA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580284,AVENIDA B (LOT ILHA 2º ETAPA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580286,RUA L (LOT ILHA 2º ETAPA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580288,RUA PRIMEIRO DE MAIO (LOT ILHA 2º ETAPA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580254,RUA DA PRAÇA (LOT ILHA 2º ETAPA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580256,RUA CINCO (LOT ILHA 2º ETAPA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580266,RUA S (LOT ILHA 2º ETAPA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580736,TRAVESSA BELA VISTA (LOT STA CATARINA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580737,1ª TRAVESSA DA BELA VISTA (LOT STA CATARINA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580744,RUA SÃO MIGUEL (LOT STA CATARINA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580748,RUA VEREADOR GRINALDO VANDERLEI (LOT STA CATARINA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580424,RUA DA LIBERDADE (LOT STA ROSA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580426,RUA DA VITÔRIA (LOT STA SOFIA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580428,RUA DA SUCESSÃO (LOT STA SOFIA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
